UBIGEO,DEPARTAMENTO,PROVINCIA,DISTRITO,REGION_NATURAL,TIPO_MUNI,CLASIFICACION,POB_TOTAL,POB_URBANA,POB_RURAL,GPC_DOM,GPC_MUN
050301,AYACUCHO,HUANCA SANCOS,SANCOS,SIERRA,PROVINCIAL,Sierra con Población urbana de hasta 10 mil habitantes,3217.0,3019.0,198.0,0.39,0.5571428571428572
050302,AYACUCHO,HUANCA SANCOS,CARAPO,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,1836.0,1582.0,254.0,0.39,0.5571428571428572
050303,AYACUCHO,HUANCA SANCOS,SACSAMARCA,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,1346.0,775.0,571.0,0.4203505822563048,0.6005008317947211
050304,AYACUCHO,HUANCA SANCOS,SANTIAGO DE LUCANAMARCA,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,2126.0,1035.0,1091.0,0.363,0.5185714285714286
050401,AYACUCHO,HUANTA,HUANTA,SIERRA,PROVINCIAL,Sierra con Población urbana entre 10 mil y 50 mil habitantes,42825.0,35902.0,6923.0,0.58,0.8285714285714287
050402,AYACUCHO,HUANTA,AYAHUANCO,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,1139.0,438.0,701.0,0.437675332039757,0.62525047434251
050403,AYACUCHO,HUANTA,HUAMANGUILLA,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,4287.0,1844.0,2443.0,0.437675332039757,0.6252504743425101
050404,AYACUCHO,HUANTA,IGUAIN,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,2865.0,767.0,2098.0,0.437675332039757,0.6252504743425099
050405,AYACUCHO,HUANTA,LURICOCHA,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,6157.0,2181.0,3976.0,0.4203505822563048,0.600500831794721
050406,AYACUCHO,HUANTA,SANTILLANA,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,3985.0,1308.0,2677.0,0.437675332039757,0.6252504743425101
050407,AYACUCHO,HUANTA,SIVIA,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,11836.0,4304.0,7532.0,0.437675332039757,0.62525047434251
050408,AYACUCHO,HUANTA,LLOCHEGUA,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,11371.0,5222.0,6149.0,0.47,0.6714285714285714
050409,AYACUCHO,HUANTA,CANAYRE,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,4233.0,2152.0,2081.0,0.437675332039757,0.62525047434251
050410,AYACUCHO,HUANTA,UCHURACCAY,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,3763.0,444.0,3319.0,0.5,0.7142857142857143
050411,AYACUCHO,HUANTA,PUCACOLPA,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,2453.0,483.0,1970.0,0.4203505822563048,0.6005008317947212
050412,AYACUCHO,HUANTA,CHACA,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,2230.0,949.0,1281.0,0.437675332039757,0.62525047434251
050501,AYACUCHO,LA MAR,SAN MIGUEL,SIERRA,PROVINCIAL,Sierra con Población urbana de hasta 10 mil habitantes,11373.0,4821.0,6552.0,0.93,1.328571428571429
050502,AYACUCHO,LA MAR,ANCO,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,8300.0,2379.0,5921.0,0.47,0.6714285714285714
050503,AYACUCHO,LA MAR,AYNA,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,10067.0,7268.0,2799.0,0.59,0.842857142857143
050504,AYACUCHO,LA MAR,CHILCAS,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,1633.0,222.0,1411.0,0.437675332039757,0.62525047434251
050505,AYACUCHO,LA MAR,CHUNGUI,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,4505.0,604.0,3901.0,0.437675332039757,0.62525047434251
050506,AYACUCHO,LA MAR,LUIS CARRANZA,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,1361.0,177.0,1184.0,0.437675332039757,0.62525047434251
050507,AYACUCHO,LA MAR,SANTA ROSA,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,12633.0,9038.0,3595.0,0.46,0.6571428571428574
050508,AYACUCHO,LA MAR,TAMBO,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,9850.0,6048.0,3802.0,0.437675332039757,0.62525047434251
050509,AYACUCHO,LA MAR,SAMUGARI,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,10847.0,5986.0,4861.0,0.6,0.8571428571428572
050510,AYACUCHO,LA MAR,ANCHIHUAY,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,4429.0,1028.0,3401.0,0.72,1.0285714285714285
050511,AYACUCHO,LA MAR,ORONCCOY,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,1098.0,179.0,919.0,0.437675332039757,0.62525047434251
050601,AYACUCHO,LUCANAS,PUQUIO,SIERRA,PROVINCIAL,Sierra con Población urbana entre 10 mil y 50 mil habitantes,14572.0,13632.0,940.0,0.49,0.7
050602,AYACUCHO,LUCANAS,AUCARA,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,2788.0,2023.0,765.0,0.44,0.6285714285714286
050603,AYACUCHO,LUCANAS,CABANA,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,2068.0,2022.0,46.0,0.21,0.30000000000000004
050604,AYACUCHO,LUCANAS,CARMEN SALCEDO,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,1637.0,1553.0,84.0,0.36,0.5142857142857143
050605,AYACUCHO,LUCANAS,CHAVIÑA,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,2312.0,1428.0,884.0,0.437675332039757,0.62525047434251
050606,AYACUCHO,LUCANAS,CHIPAO,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,2551.0,1533.0,1018.0,0.53,0.7571428571428571
050607,AYACUCHO,LUCANAS,HUAC-HUAS,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,1627.0,530.0,1097.0,0.437675332039757,0.62525047434251
050608,AYACUCHO,LUCANAS,LARAMATE,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,1702.0,815.0,887.0,0.437675332039757,0.62525047434251
050609,AYACUCHO,LUCANAS,LEONCIO PRADO,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,1133.0,497.0,636.0,0.437675332039757,0.62525047434251
050610,AYACUCHO,LUCANAS,LLAUTA,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,913.0,457.0,456.0,0.437675332039757,0.62525047434251
050611,AYACUCHO,LUCANAS,LUCANAS,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,2790.0,1590.0,1200.0,0.437675332039757,0.62525047434251
050612,AYACUCHO,LUCANAS,OCAÑA,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,2334.0,924.0,1410.0,0.437675332039757,0.62525047434251
050613,AYACUCHO,LUCANAS,OTOCA,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,1932.0,500.0,1432.0,0.437675332039757,0.62525047434251
050614,AYACUCHO,LUCANAS,SAISA,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,854.0,463.0,391.0,0.437675332039757,0.62525047434251
050615,AYACUCHO,LUCANAS,SAN CRISTOBAL,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,1842.0,1174.0,668.0,0.4203505822563048,0.6005008317947211
050616,AYACUCHO,LUCANAS,SAN JUAN,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,1012.0,837.0,175.0,0.43,0.6142857142857142
050617,AYACUCHO,LUCANAS,SAN PEDRO,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,2722.0,1394.0,1328.0,0.437675332039757,0.6252504743425101
050618,AYACUCHO,LUCANAS,SAN PEDRO DE PALCO,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,941.0,384.0,557.0,0.437675332039757,0.6252504743425101
050619,AYACUCHO,LUCANAS,SANCOS,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,4947.0,2389.0,2558.0,0.437675332039757,0.62525047434251
050620,AYACUCHO,LUCANAS,SANTA ANA DE HUAYCAHUACHO,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,846.0,836.0,10.0,0.8,1.142857142857143
050621,AYACUCHO,LUCANAS,SANTA LUCIA,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,1434.0,1061.0,373.0,0.437675332039757,0.62525047434251
050701,AYACUCHO,PARINACOCHAS,CORACORA,SIERRA,PROVINCIAL,Sierra con Población urbana entre 10 mil y 50 mil habitantes,13733.0,11072.0,2661.0,0.46,0.6571428571428571
050702,AYACUCHO,PARINACOCHAS,CHUMPI,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,2248.0,1658.0,590.0,0.437675332039757,0.6252504743425099
050703,AYACUCHO,PARINACOCHAS,CORONEL CASTAÑEDA,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,1884.0,485.0,1399.0,0.437675332039757,0.6252504743425101
050704,AYACUCHO,PARINACOCHAS,PACAPAUSA,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,599.0,291.0,308.0,0.437675332039757,0.6252504743425101
050705,AYACUCHO,PARINACOCHAS,PULLO,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,6984.0,5877.0,1107.0,0.437675332039757,0.6252504743425099
050706,AYACUCHO,PARINACOCHAS,PUYUSCA,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,2154.0,1137.0,1017.0,0.437675332039757,0.6252504743425101
050707,AYACUCHO,PARINACOCHAS,SAN FRANCISCO DE RAVACAYCO,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,532.0,223.0,309.0,0.437675332039757,0.62525047434251
050708,AYACUCHO,PARINACOCHAS,UPAHUACHO,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,1145.0,162.0,983.0,0.437675332039757,0.62525047434251
050801,AYACUCHO,PAUCAR DEL SARA SARA,PAUSA,SIERRA,PROVINCIAL,Sierra con Población urbana de hasta 10 mil habitantes,3372.0,2802.0,570.0,0.5,0.7142857142857143
050802,AYACUCHO,PAUCAR DEL SARA SARA,COLTA,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,463.0,301.0,162.0,0.437675332039757,0.6252504743425099
050803,AYACUCHO,PAUCAR DEL SARA SARA,CORCULLA,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,456.0,301.0,155.0,0.437675332039757,0.6252504743425099
050804,AYACUCHO,PAUCAR DEL SARA SARA,LAMPA,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,2031.0,1630.0,401.0,0.437675332039757,0.62525047434251
050805,AYACUCHO,PAUCAR DEL SARA SARA,MARCABAMBA,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,636.0,527.0,109.0,0.19,0.2714285714285714
050806,AYACUCHO,PAUCAR DEL SARA SARA,OYOLO,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,1610.0,661.0,949.0,0.437675332039757,0.6252504743425099
050807,AYACUCHO,PAUCAR DEL SARA SARA,PARARCA,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,412.0,244.0,168.0,0.437675332039757,0.6252504743425099
050808,AYACUCHO,PAUCAR DEL SARA SARA,SAN JAVIER DE ALPABAMBA,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,290.0,95.0,195.0,0.437675332039757,0.6252504743425101
050809,AYACUCHO,PAUCAR DEL SARA SARA,SAN JOSE DE USHUA,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,242.0,158.0,84.0,0.437675332039757,0.6252504743425101
050810,AYACUCHO,PAUCAR DEL SARA SARA,SARA SARA,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,505.0,456.0,49.0,0.437675332039757,0.6252504743425099
050901,AYACUCHO,SUCRE,QUEROBAMBA,SIERRA,PROVINCIAL,Sierra con Población urbana de hasta 10 mil habitantes,2618.0,2279.0,339.0,0.32,0.4571428571428571
050902,AYACUCHO,SUCRE,BELEN,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,325.0,266.0,59.0,0.437675332039757,0.62525047434251
050903,AYACUCHO,SUCRE,CHALCOS,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,481.0,226.0,255.0,0.4203505822563048,0.600500831794721
050904,AYACUCHO,SUCRE,CHILCAYOC,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,497.0,277.0,220.0,0.437675332039757,0.62525047434251
050905,AYACUCHO,SUCRE,HUACAÑA,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,365.0,268.0,97.0,0.437675332039757,0.6252504743425101
050906,AYACUCHO,SUCRE,MORCOLLA,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,1274.0,921.0,353.0,0.11,0.15714285714285717
050907,AYACUCHO,SUCRE,PAICO,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,544.0,486.0,58.0,0.437675332039757,0.6252504743425099
050908,AYACUCHO,SUCRE,SAN PEDRO DE LARCAY,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,829.0,436.0,393.0,0.437675332039757,0.62525047434251
050909,AYACUCHO,SUCRE,SAN SALVADOR DE QUIJE,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,982.0,237.0,745.0,0.437675332039757,0.62525047434251
050910,AYACUCHO,SUCRE,SANTIAGO DE PAUCARAY,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,590.0,493.0,97.0,0.78,1.1142857142857143
050911,AYACUCHO,SUCRE,SORAS,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,1038.0,915.0,123.0,0.437675332039757,0.6252504743425099
051001,AYACUCHO,VICTOR FAJARDO,HUANCAPI,SIERRA,PROVINCIAL,Sierra con Población urbana de hasta 10 mil habitantes,1923.0,1768.0,155.0,0.32,0.45714285714285724
051002,AYACUCHO,VICTOR FAJARDO,ALCAMENCA,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,1474.0,1245.0,229.0,0.39,0.5571428571428572
051003,AYACUCHO,VICTOR FAJARDO,APONGO,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,602.0,436.0,166.0,0.2,0.28571428571428575
051004,AYACUCHO,VICTOR FAJARDO,ASQUIPATA,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,484.0,157.0,327.0,0.437675332039757,0.6252504743425101
051005,AYACUCHO,VICTOR FAJARDO,CANARIA,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,4045.0,3348.0,697.0,0.39,0.5571428571428572
051006,AYACUCHO,VICTOR FAJARDO,CAYARA,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,1158.0,827.0,331.0,0.4,0.5714285714285716
051007,AYACUCHO,VICTOR FAJARDO,COLCA,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,1039.0,614.0,425.0,0.437675332039757,0.62525047434251
051008,AYACUCHO,VICTOR FAJARDO,HUAMANQUIQUIA,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,1124.0,500.0,624.0,0.437675332039757,0.62525047434251
051009,AYACUCHO,VICTOR FAJARDO,HUANCARAYLLA,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,1283.0,1266.0,17.0,0.39,0.5571428571428573
051010,AYACUCHO,VICTOR FAJARDO,HUAYA,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,2070.0,1842.0,228.0,0.23,0.3285714285714286
051011,AYACUCHO,VICTOR FAJARDO,SARHUA,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,2661.0,2250.0,411.0,0.38,0.5428571428571428
051012,AYACUCHO,VICTOR FAJARDO,VILCANCHOS,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,2447.0,778.0,1669.0,0.437675332039757,0.62525047434251
051101,AYACUCHO,VILCAS HUAMAN,VILCAS HUAMAN,SIERRA,PROVINCIAL,Sierra con Población urbana de hasta 10 mil habitantes,6663.0,2561.0,4102.0,0.437675332039757,0.6252504743425099
051102,AYACUCHO,VILCAS HUAMAN,ACCOMARCA,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,887.0,690.0,197.0,0.437675332039757,0.6252504743425099
051103,AYACUCHO,VILCAS HUAMAN,CARHUANCA,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,837.0,508.0,329.0,0.437675332039757,0.62525047434251
051104,AYACUCHO,VILCAS HUAMAN,CONCEPCION,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,1642.0,253.0,1389.0,0.437675332039757,0.62525047434251
051105,AYACUCHO,VILCAS HUAMAN,HUAMBALPA,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,1342.0,576.0,766.0,0.437675332039757,0.62525047434251
051106,AYACUCHO,VILCAS HUAMAN,INDEPENDENCIA,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,1144.0,426.0,718.0,0.437675332039757,0.62525047434251
051107,AYACUCHO,VILCAS HUAMAN,SAURAMA,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,1075.0,237.0,838.0,0.437675332039757,0.62525047434251
051108,AYACUCHO,VILCAS HUAMAN,VISCHONGO,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,3965.0,1726.0,2239.0,0.437675332039757,0.6252504743425101
060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,SIERRA,PROVINCIAL,Sierra con Población urbana de más de 50 mil habitantes,240461.0,197800.0,42661.0,0.51,0.7285714285714286
060102,CAJAMARCA,CAJAMARCA,ASUNCION,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,8137.0,1115.0,7022.0,0.35,0.5000000000000001
060103,CAJAMARCA,CAJAMARCA,CHETILLA,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,3880.0,317.0,3563.0,0.437675332039757,0.62525047434251
060104,CAJAMARCA,CAJAMARCA,COSPAN,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,7222.0,729.0,6493.0,0.437675332039757,0.62525047434251
060105,CAJAMARCA,CAJAMARCA,ENCAÑADA,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,20310.0,1383.0,18927.0,0.437675332039757,0.62525047434251
060106,CAJAMARCA,CAJAMARCA,JESUS,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,16483.0,3202.0,13281.0,0.412,0.5885714285714286
060107,CAJAMARCA,CAJAMARCA,LLACANORA,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,6508.0,753.0,5755.0,0.4203505822563048,0.600500831794721
060108,CAJAMARCA,CAJAMARCA,LOS BAÑOS DEL INCA,SIERRA,DISTRITAL,Sierra con Población urbana entre 10 mil y 50 mil habitantes,51608.0,21275.0,30333.0,0.45,0.6428571428571429
060109,CAJAMARCA,CAJAMARCA,MAGDALENA,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,8851.0,2958.0,5893.0,0.39,0.5571428571428572
060110,CAJAMARCA,CAJAMARCA,MATARA,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,3795.0,795.0,3000.0,0.437675332039757,0.62525047434251
060111,CAJAMARCA,CAJAMARCA,NAMORA,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,10253.0,1759.0,8494.0,2,2.857142857142857
060112,CAJAMARCA,CAJAMARCA,SAN JUAN,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,4560.0,989.0,3571.0,0.437675332039757,0.6252504743425101
060201,CAJAMARCA,CAJABAMBA,CAJABAMBA,SIERRA,PROVINCIAL,Sierra con Población urbana entre 10 mil y 50 mil habitantes,33715.0,19192.0,14523.0,0.4,0.5714285714285715
060202,CAJAMARCA,CAJABAMBA,CACHACHI,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,25479.0,944.0,24535.0,0.4203505822563048,0.6005008317947212
060203,CAJAMARCA,CAJABAMBA,CONDEBAMBA,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,15143.0,1249.0,13894.0,0.402,0.5742857142857143
060204,CAJAMARCA,CAJABAMBA,SITACOCHA,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,8097.0,2454.0,5643.0,0.41,0.5857142857142857
060301,CAJAMARCA,CELENDIN,CELENDIN,SIERRA,PROVINCIAL,Sierra con Población urbana entre 10 mil y 50 mil habitantes,28761.0,20212.0,8549.0,0.43,0.6142857142857144
060302,CAJAMARCA,CELENDIN,CHUMUCH,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,2732.0,185.0,2547.0,0.437675332039757,0.62525047434251
060303,CAJAMARCA,CELENDIN,CORTEGANA,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,7406.0,478.0,6928.0,0.437675332039757,0.62525047434251
060304,CAJAMARCA,CELENDIN,HUASMIN,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,11069.0,1203.0,9866.0,0.4203505822563048,0.6005008317947211
060305,CAJAMARCA,CELENDIN,JORGE CHAVEZ,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,468.0,192.0,276.0,0.437675332039757,0.6252504743425101
060306,CAJAMARCA,CELENDIN,JOSE GALVEZ,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,2762.0,385.0,2377.0,0.437675332039757,0.62525047434251
060307,CAJAMARCA,CELENDIN,MIGUEL IGLESIAS,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,3993.0,346.0,3647.0,0.437675332039757,0.6252504743425101
060308,CAJAMARCA,CELENDIN,OXAMARCA,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,5874.0,590.0,5284.0,0.437675332039757,0.6252504743425101
060309,CAJAMARCA,CELENDIN,SOROCHUCO,SIERRA,DISTRITAL,Sierra con Población urbana de hasta 10 mil habitantes,7683.0,657.0,7026.0,0.53,0.7571428571428572
